ticket_id,type,comment,longitude,latitude,address,subdistrict,district,province,timestamp
2023-3XRWZZ,"น้ำท่วม,ความปลอดภัย",น้ำท่วมมาหลายวันแล้วนะคะเมื่อไหร่จะหาทางแก้ ไขให้ค่ะ  รออะไรอยู่ทำไมไม่รีบแก้ไข  น้ำมันท่วมเยอะแล้วช่วงนี้พายุเข้า ฝนตกทุกวันมันจะไม่มีที่นอนน้ำจะสูงติดเตียงนอนแล้วให้ทำยังไงดีค่ะแบ้วทำไมคนเก่าถึง จัดการปัญหานี้ได้ที่เคยอยู่ฝ่ายโยธา ทำไมคนใหม่ทำไม่ได้ค่ะ   ตอนนี้สิ่งที่ต้องหาคือหาวิธีเร่งระบายน้ำออกไปด่วนๆเพราะพายุมันเข้าฝนเติมลงมาทุกวันก็ไม่ได้อยากร้องเรียนมาหรอดค่ะ แต่ถ้าไม่ระบายน้ำออกให้ก็จะร้องเรียนมาแบบนี้เรื่อยๆค่ะ ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,100.44919,13.78939,36/17 ถ. ราชพฤกษ์ แขวงตลิ่งชัน เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,ตลิ่งชัน,ตลิ่งชัน,กรุงเทพมหานคร,9/25/2023 14:46
2023-FNXWGT,น้ำท่วม,น้ำท่วมขัง เวลาฝนตกทุกครั้ง ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วน้อยกว่า 1 ชั่วโมง,100.55141,13.74532,220 2-3 สุขุมวิท ซ. 1 แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตยเหนือ,วัฒนา,กรุงเทพมหานคร,9/25/2023 14:35
2023-L8DPVF,"น้ำท่วม,ความปลอดภัย","เนื่องจากมีชาวบ้านได้รับความเดือดร้อนจากท่อระบายน้ำในซ.ลาดพร้าว104 ที่เชื่อมต่อกับท่อเมนระบายน้ำริมถนนลาดพร้าว แตกและมีการอุดตัน มีช่างทำถนนได้เทยางมะตอยปิดทับไปอีก ทำให้น้ำในซอยไม่มีทางออกค่ะ ทำให้เอ่อล้นเข้าบ้าน ฝนตกนิดหน่อยน้ำท่วมซอย (จุดปากซ.ลาดพร้าว 104 เป็นจุดที่ท่อแตกและโดนปิดทับไปค่ะ) บ้านที่ได้รับความเดือดร้อนมีจำนวน14หลังคาเรือน รวมทั้งธนาคารกรุงไทย สาขา102 ตั้งแต่บ้านเลขที่2244 - 2244/14ค่ะ 
จึงขอความอนุเคราะห์ให้หน่วยงานที่เกี่ยวข้องช่วยมาดูให้ด้วยค่ะ ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์",100.61458,13.77998,55 ถ. ลาดพร้าว แขวงพลับพลา เขตวังทองหลาง กรุงเทพมหานคร 10312 ประเทศไทย,พลับพลา,วังทองหลาง,กรุงเทพมหานคร,9/25/2023 14:21
2023-BQV9YB,"ถนน,ผิดกฎจราจร",น้ำท่วมขัง ถนนชำรุด จนรถได้รับความเสียหายหลายต่อหลายครั้ง ช่วยบรรเทาความเดือดร้อนให้หน่อย,100.4596,13.60587,เลขที่ 5 ซ. อนามัยงามเจริญ แขวง ท่าข้าม เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,9/25/2023 14:13
2023-6LRRP6,อื่นๆ,"ขอแจ้งเรื่องน้ำท่วมซอย

-มีปัญหาเรื่องน้ำท่วมซอยบ้าน  และน้ำที่ท่วมก็ดันเข้ามาตามท่อระบายน้ำทิ้งของบ้าน เช่น ที่ซักผ้า ใต้อ่างล้างจาน ในห้องน้ำ และโถส้วม สร้างความเดือดร้อนมาก เนื่องจากหน้าปากซอยเป็นร้านอาหาร คือ Rocket Cafe และ Trattoria Fiorentina โดยเฉพาะ ท่อน้ำทิ้งเมนหลัก ซึ่งเป็นความรับผิดชอบของเขตบางรัก ตั้งแต่หน้าร้าน Trattoria บ่อที่ 1 หน้าคอนโด Tait บ่อที่ 2 และ 3  ทั้ง 3 บ่อมีไขมันอุดตันมากๆๆๆ  ทำให้น้ำทิ้งจากบ้านที่อยู่ในซอย ระบายออกไปท่อเมนหลักไม่ได้ ทั้งที่เมื่อวันที่ 6 มิ.ย. 66 ได้จ้างเจ้าหน้าที่มารอกท่อในซอยเองแล้ว แต่มันไม่ได้ช่วยแก้ปัญหาเลย เบื้องต้นได้มีการแจ้งไปที่เขตบางรักฝ่ายโยธาแล้ว และได้รับการแก้ไขเฉพาะหน้าโดย จนท.เขต มาทำการตักไขมันออกให้ แต่มันเป็นการแก้ปัญหาที่ปลายเหตุ ต้นเหตุเกิดจากร้านอาหาร ได้มีการพูดคุยกันบ้างแล้วกับ ผจก. ร้าน Trattoria ทางร้านได้ตอบกลับมาในลักษณะที่ว่า มั่นใจได้อย่างไรว่า เป็นไขมันจากร้านเค้า เอาอะไรมายืนยัน ซึ่งมันเป็นการทำการค้าแบบเห็นแก่ตัว เค้าอ้างว่าที่ร้านมีบ่อดักไขมันซึ่งเค้าอธิบายถึงบ่อที่มีว่า เป็นบ่อที่ต่อจากอ่างล้างจาน เมื่อล้างความมันออกไป ก็จะตกอยู่ในบ่อ แต่เมื่อน้ำที่บ่อล้น น้ำก็จะไหลออกไปที่ท่อระบายน้ำ  ทางร้านไม่ได้มีการทำบ่อดักไขมันแบบคอนกรีต ที่ดักไขมันก่อนที่น้ำจะไหลลงสู่ท่อน้ำทิ้งหลักที่อยู่ตรงฟุตบาธหน้าร้าน จึงอยากให้ทางเขตบางรัก และฝ่ายสิ่งแวดล้อมเข้าดูอย่างจริงจัง ว่าบ่อดักไขมันที่ร้าน Trattoria ใช้มีจริงหรือไม่ ถ้ามี มีคุณภาพ และได้มาตรฐานจริงมั๊ย ใช้อย่างถูกวิธีหรือเปล่า แต่ทางร้านก็ยืนยันว่ามี จนท มาตรวจแล้ว ไม่มีปัญหาอะไร  จีงอยากสอบถาม จนท ที่มาตรวจเคสของร้าน Trattoria ว่าปล่อยให้เกิดเหตุการณ์แบบนี้ได้อย่างไร   และทางร้าน Trattoria ก็ยืนยันว่าจะไม่แก้ไขหรือจัดทำบ่อดักไขมันเพิ่มตามคำแนะนำของฝ่ายงานโยธา ถ้าไม่มีเอกสารคำสั่งของหน่วยงานราชการ ส่งมาให้ทำ ทั้งหมดที่ได้พิมพ์แจ้งนี้อยากให้ผู้ที่มีหน้าที่ดำเนินการ ช่วย แก้ไขต้นเหตุ ของไขมันอุดตันท่อระบายน้ำทิ้งด้วยค่ะ 
จักขอบคุณมากค่ะ

อยากให้ดำเนินการอย่างเร่งด่วนค่ะ ก่อนที่จะมีฝนตกหนักตามประกาศของกรมอุตุ",100.52627,13.72281,139 ถ. สาทรเหนือ แขวงสีลม เขตบางรัก กรุงเทพมหานคร 10500 ประเทศไทย,สีลม,บางรัก,กรุงเทพมหานคร,9/25/2023 13:51
2023-NQZ3QY,อื่นๆ,"ร้านอาหาร giglio trattoria fiorentina ไม่มีถังดักไขมันบริเณท่อน้ำทิ้งก่อนที่น้ำจะถูกรับายออกมาที่ท่อระบายน้ำหลักของเขต (โดยท่อที่อยู่หน้าร้านเป็นท่อเมนหลัก) ทำให้ที่อยู่อาศัยภายในซอย ได้รับผลการทบจากการที่ท่อไม่สามารถระบายน้ำได้ เวลาฝนตกทำให้น้ำท่วมขัง ภายในเวลาไม่เกิน1ชั่วโมงหลังฝนตก 
โดยทางร้านไม่ยอมรับผิดชอบ และไม่ยอมรับผิดใดๆ ที่เป็นต้นเหตุในการที่ทำทำให้ท่อตัน โดยอ้างว่าจะมั่นใจได้อย่างไรว่าไขมันมาจากทางร้านนี้(ทั้งที่ร้านไม่มีท่อดักไขมัน)",100.52592,13.72264,175 อาคาร MPA Complex ซอย สาทร 10 ถ. สาทรเหนือ แขวง สีลม เขตบางรัก กรุงเทพมหานคร 10500 ประเทศไทย,สีลม,บางรัก,กรุงเทพมหานคร,9/25/2023 13:24
2023-3CKDCT,น้ำท่วม,ทางเข้าหน้าโรงเรียนไทยรัฐ มีน้ำท่วมขังสงสารเด็กนักเรียนมากๆ ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 สัปดาห์,100.64515,13.89041,VJRW+532 วัชรพล 4 แขวงคลองถนน เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย,คลองถนน,สายไหม,กรุงเทพมหานคร,9/25/2023 13:15
2023-G2RCYK,น้ำท่วม,"ขอให้ทางราชการช่วยเข้ามาดำเนินการวางท่อระบายน้ำใหม่บริเวณจุดที่เป็นปัญหาดังต่อไปนี้
1.ท่อระบายน้ำทิ้งของบริษัทเอ็ดดูพาร์ค ซึ่งได้วางท่อมาพ่วงกับท่อระบายน้ำของบ้านเรือนเดิมซึ่งมีขนาดเล็กไม่เหมาะกับอาคารพาณิชย์ โดยมิได้วางท่อคู่ขนานออกไปสู่ท่อระบายน้ำสาธารณะ ทำให้ท่อน้ำขนาดเล็กระบายน้ำไม่ทัน จึงเป็นสาเหตุหนึ่งของปัญหาน้ำท่วม เมื่อมีฝนตกทุกวันจะมีน้ำท่วมขังและใช้เวลานะระบาย 2-3 วัน ทำให้ห้องน้ำชั้นล่างของบ้านเรือนในซอยดังกล่าวใช้งานไม่ได้ เพราะมีน้ำล้นท่อตลอด

2.ท่อระบายน้ำทิ้งของบ้านเรือนที่อยู่ในซอยซึ่งเชื่อมกับท่อระบายน้ำสาธารณะเดิมได้ถูกทำลายลงเมื่อมีการก่อสร้างโรงแรมขึ้นบริเวณที่ติดถนนใหญ่ 
เมื่อทางโรงแรมได้สร้างท่อระบายน้ำขึ้นมาใหม่ กลับไม่ยอมให้มีการเชื่อมต่อกับท่อระบายน้ำเดิมของชุมชน และยังวางท่อให้มีระดับสูงกว่าระดับท่อระบายน้ำเดิม ทำให้มีน้ำเอ่อล้นท่ออยู่ตลอดเวลา และการระบายน้ำออกเป็นไปอย่างล่าช้า เมื่อฝนตกเพียงเล็กน้อยก็ทำให้เกิดน้ำท่วมขังเป็นประจำ ทำให้มีลักษณะเป็นแอ่งน้ำที่เป็นแหล่งเพาะพันธุ์ยุงลาย และทำให้ถนนเป็นหลุมและชำรุดทรุดโทรมลงอย่างต่อเนื่อง  ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วน้อยกว่า 1 สัปดาห์",100.65726,13.67759,6 เฉลิมพระเกียรติ รัชกาลที่ 9 ซอย 23 แขวงหนองบอน เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,หนองบอน,ประเวศ,กรุงเทพมหานคร,9/25/2023 13:10
2023-ALBNCV,"ขยะ,ความสะอาด",ขอให้มีการจัดเจ้าหน้าที่กวาดขยะ เข้ามาทำความสะอาดในซอยเฉลิมพระเกียรติร.9 ซอยที่ 23 เนื่องจากมีคนจำนวนหนึ่งได้นำขยะทั้งชิ้นเล็กและใหญ่มาทิ้งเป็นประจำ รวมทั้งผู้ที่มาจอดรถในซอยดังกล่าวก็ได้ทิ้งขวดน้ำ  ข้าวกล่อง ถุงพลาสติก แก้วน้ำ ก้นบุหรี่ และอื่นๆ ไว้ที่ข้างถนนอยู่เป็นประจำ ทำให้ขยะปลิวลงไปอุดตันท่อระบายน้ำ ทำให้เกิดปัญหาน้ำท่วม,100.65735,13.6776,6 เฉลิมพระเกียรติ รัชกาลที่ 9 ซอย 23 แขวงหนองบอน เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,หนองบอน,ประเวศ,กรุงเทพมหานคร,9/25/2023 12:41
2023-MMMKNZ,"น้ำท่วม,ความปลอดภัย",ท่อระบายน้ำในซอยอินทามระ 32 อุดตัน สองจุดค่ะ ความสูงระดับข้อเท้า น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,100.56669,13.78661,4 ซอย ประชาสุข แขวงดินแดง เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย,ดินแดง,ดินแดง,กรุงเทพมหานคร,9/25/2023 11:14
2023-P7RPUX,น้ำท่วม,น้ำท่วมขัง ยังไม่ลดเลยค่ะ ขังมาจนน้ำเน่าแล้ว ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 สัปดาห์,100.64527,13.68929,99/28 ซอย สุภาพงษ์ 1 แยก 3-5 แขวงหนองบอน เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,หนองบอน,ประเวศ,กรุงเทพมหานคร,9/25/2023 10:40
2023-LLW7G7,น้ำท่วม,ถนนต่ำ น้ำท่วม รถใหญ่กลับรถทำให้ต่ำลงเรื่อยๆ ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วน้อยกว่า 1 สัปดาห์,100.68731,13.68948,25 Chaloem Phrakiat Ratchakan Thi 9 Soi 48 Yaek 24 แขวง ดอกไม้ เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,ดอกไม้,ประเวศ,กรุงเทพมหานคร,9/25/2023 10:36
2023-4NQKGZ,น้ำท่วม,น้ำท่วมขัง ความสูงระดับหัวเข่า น้ำท่วมมาแล้วน้อยกว่า 1 วัน,100.4166,13.79163,218/72 สวนผัก 48 แขวงฉิมพลี เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,ฉิมพลี,ตลิ่งชัน,กรุงเทพมหานคร,9/25/2023 9:20
2023-7B3BXQ,น้ำท่วม,เกิดน้ำขังหลังจากฝนตกเป็นเวลานานทำให้เดินทางไม่สะดวกซึ่งผู้คนแถวนี้เดินทางกันลำบากมากน้ำขังไม่พอเป็นหลุมเป็นบ่ออีกด้วยรบกวนเร่งแก้ไขให้เป็นถนนปกติด้วยครับ ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 สัปดาห์,100.49288,13.67152,715/11 ซอย สุขสวัสดิ์ แขวงบางปะกอก เขตราษฎร์บูรณะ กรุงเทพมหานคร 10140 ประเทศไทย,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,9/25/2023 9:20
2023-FLM3VU,น้ำท่วม,"รับแจ้งจาก คุณมนัสนันท์ #094-486-8356 ว่า 
เรียนแจ้งขอความช่วยเหลือจากน้ำท่วมขังในซอยค่ะ น้ำท่วมขังทุกครั้งที่ฝนตก เช่นวันที่ 24 กันยายน ฝนหยุดตอนเที่ยง กว่าน้ำจะลดจนแห้ง ก็เกือบ 1 ทุ่ม ซึ่งใช้เวลา 7 ชั่วโมง
เพราะในซอยระดับถนนต่ำกว่าข้างนอก จึงอยากขอให้มาช่วยตรวจสอบและ แก้ไข เช่น ลอกท่อ ให้ก่อนก็ได้ครับ
สถานที่ ซอยประชาสงเคราะห์ 21 หรือเรียกว่า ซอยแม่เนี้ยวแยก3 (6-1-2) 

 ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วน้อยกว่า 1 วัน",100.55814,13.77301,12 ถ. ประชาสงเคราะห์ แขวงดินแดง เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย,ดินแดง,ดินแดง,กรุงเทพมหานคร,9/25/2023 8:59
2023-MPDQ2X,อื่นๆ,ถนนในซอยมีน้ำท่วมขังเวลาฝนตก ระบายน้ำได้ช้า เนื่องจากไม่มีท่อระบายน้ำและเป็นหลุมเป็นบ่อ ไม่มีพื้นผิวถนนให้รถวิ่งผ่าน ส่งผลให้รถที่สัญจรไปมาผ่านอย่างยากลำบาก อาจทำให้รถเกิดความเสียหายได้รบกวนช่วยตรวจสอบและโปรดดำเนินการ,100.72512,13.82614,208 ซอย สามวา 7/1 เขตมีนบุรี กรุงเทพมหานคร 10510 ประเทศไทย,มีนบุรี,มีนบุรี,กรุงเทพมหานคร,9/25/2023 8:51
2023-3QMNWG,น้ำท่วม,หน้าตลาดไก่ถนนเป็นแอ่งกะทะทำให้มีน้ำท่วมจังทำให้เกิดอุบัติเหตุบ่อยครั้ง ความสูงระดับข้อเท้า น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,100.56145,13.71929,191/1 พระรามที่ 4 แขวง คลองเตย เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,คลองเตย,กรุงเทพมหานคร,9/25/2023 8:29
2023-GRDYVN,ทางเท้า,น้ำท่วมขังบนทางเท้า หน้าปากซอยเฉลิมพระเกียรติร.9 ซอย21 เดินลำบาก มาก,100.65649,13.67709,7064 ถนน เฉลิมพระเกียรติ ร. 9 แขวง หนองบอน เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,หนองบอน,ประเวศ,กรุงเทพมหานคร,9/25/2023 8:02
2023-BRHP9K,น้ำท่วม,"มีไซต์ก่อสร้างขนาดเล็กมาพักอาศัยอยู่หน้าซอยเฉลิมพระเกียรติ30 แยก25 และเอาเศษเหล็ก เศษขยะวางปิดกั้นทางน้ำ 
และมีน้ำท่วมขัง ถนนเสียหาย เป็นหลุมเป็นบ่อขนาดใหญ่  ความสูงระดับ น้ำท่วมมาแล้ว",100.69346,13.68267,4/1 เฉลิมพระเกีรยติ ร.9 ซอย 30 แยก 25 แขวงดอกไม้ เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,ดอกไม้,ประเวศ,กรุงเทพมหานคร,9/25/2023 6:32
2023-4UVAKR,"น้ำท่วม,ความปลอดภัย",ซอยใต้สะพานข้ามคลองแสนแสบ เวลาฝนตกลำบากมาก ขอยางมะตอยมาลาดให้ที ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 ชั่วโมง,100.61296,13.75968,456 ซ. รามคำแหง 39 แขวงพลับพลา เขตวังทองหลาง กรุงเทพมหานคร 10310 ประเทศไทย,พลับพลา,วังทองหลาง,กรุงเทพมหานคร,9/25/2023 6:19
2023-A9R7ZD,"ถนน,ทางเท้า","ร้านโตวัสดุก่อสร้าง รถบรรทุกของหนักที่ขายในกิจการ มีทรายก้อนหินหล่นตามถนนไม่เก็บกวาด อีกทั้งยังทำถนนเสียหายเป็นหลุมบ่อน้ำท่วมขัง ความเสียหายวงกว้างจนถึงเลนรถขับขี่ 

*เึยโดนตักเตือนแล้ว แต่ก็ยังทำอยู่ ไม่มีความรับผิดชอบต่อส่วนรวม*

คนเดินเท้าและขับขี่ได้รับผลกระทบหมด ยิ่งช่วงนี้ฝนตกหนักด้วย เดินไม่ได้เลน",100.42677,13.76069,17 ถนน พุทธมณฑลสาย 1 แขวงบางระมาด เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,บางระมาด,ตลิ่งชัน,กรุงเทพมหานคร,9/25/2023 5:53
2023-LNXR7H,"น้ำท่วม,ความปลอดภัย",ฝนตกน้ำท่วม ไม่เคยมาดูแล ไม่ทำอะไรสักอย่างประชาชนเดินทางลำบาก จนฝั่งสมุทรปราการทำถนนอย่างดี กทมยังห่วยแตกเหมือนเดิม ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วน้อยกว่า 1 วัน,100.45965,13.60627,909/1 ซ. อนามัยงามเจริญ แขวงท่าข้าม เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,9/25/2023 5:49
2023-MRBNP8,"น้ำท่วม,ความปลอดภัย",ไปติดต่อราชการที่เขตตลื่งชัน ไม่มีที่จอดรถ เพราะฝนตกทุกวัน  ที่จอดรถน้ำระบายไม่ทันน้ำขังอยู่  ไม่ได้รับการจัดการเลยค่ะ   ความสูงระดับข้อเท้า น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,100.45638,13.77655,ตลาดน้ำตลิ่งชัน​ เลขที่ 300 ซอย ซักพระ 17 ถนน ชักพระ แขวง คลองชักพระ เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,คลองชักพระ,ตลิ่งชัน,กรุงเทพมหานคร,9/24/2023 23:01
2023-D3UNG2,น้ำท่วม,น้ำท่วมที่จอดรถ  ฝนตกน้ำไม่ระบาย  จอดรถไม่ได้ค่ะ ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 สัปดาห์,100.45596,13.77709,1756 Chim Plee Rd แขวง คลองชักพระ เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,คลองชักพระ,ตลิ่งชัน,กรุงเทพมหานคร,9/24/2023 22:47
2023-DGF7FC,น้ำท่วม,สภาพถนน น้ำท่วมขัง สภาพพื้นถนนต่ำ ท่อระบายน้ำไม่พอ มีท่อระบายน้ำด้านขอบถนน มีฝั่งเดียว ระบายน้ำได้ช้า ท่วมขังประจำ ฝนตกหนัก ตกเบาก็ท่วม แล้ว  ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วน้อยกว่า 3 ชั่วโมง,100.78282,13.71749,274 ซอยลาดกระบัง52 แยก 14 แขวงลาดกระบัง เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,ลาดกระบัง,ลาดกระบัง,กรุงเทพมหานคร,9/24/2023 21:38
2023-9UGH6Q,น้ำท่วม,น้ำท่วมในซอยทำให้ออกไปใช้ชีวิตลำบากค่ะ ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 3 ชั่วโมง,100.77527,13.71852,1828 ถนน ลาดกระบัง แขวงลาดกระบัง เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,ลาดกระบัง,ลาดกระบัง,กรุงเทพมหานคร,9/24/2023 21:32
2023-ZY233M,น้ำท่วม,ภาพถนนหน่อยครับฝนตกทีไรเป็นแบบนี้ทุกครั้งครับ ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,100.46684,13.75924,455/69 ซอย จรัญสนิทวงศ์ 35 ถ. จรัญสนิทวงศ์ แขวงบางขุนศรี เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บางขุนศรี,บางกอกน้อย,กรุงเทพมหานคร,9/24/2023 20:51
2023-K3DXKF,ทางเท้า,ปัญหาที่พบเจอคือทางเดินเท้ามีน้ำท่วมขัง ช่วงนี้ฝนตกเกือบทุกวัน ทำให้เดินผ่านลำบากค่ะ แจ้งใน Facebook ทางสำนักงานเขตบางคอแหลมแล้ว ก็ไม่มีการแก้ไขปรับปรุง รบกวนด้วยนะคะ,100.49797,13.69812,2354/16 ถ. เจริญกรุง แขวงบางคอแหลม เขตบางคอแหลม กรุงเทพมหานคร 10120 ประเทศไทย,บางคอแหลม,บางคอแหลม,กรุงเทพมหานคร,9/24/2023 20:40
2023-BG6DH4,น้ำท่วม,วันที่ 24 กันยายน 2566 เวลา 20:21 น. ซอยเทียนทะเล 26 โครงการสอง ซอย 3 มีน้ำท่วม และทั้งโครงการมีน้ำท่วมจากในตก รบกวนเจ้าหน้าที่ประสานงานกับเจ้าของโครงการแก้ไขปัญหา ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 3 ชั่วโมง,100.42963,13.60742,17/289 เทียนทะเล แขวง แสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,9/24/2023 20:21
2023-CCMCRD,น้ำท่วม,"เจ้าของบ้านเลขที่59/68ได้ทำการรีโนเวทบ้าน
ได้นำเศษปูน และสีลงท่อระบายน้ำ
ทำ ให้ท่อระบายน้ำอุดตัน
 ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วน้อยกว่า 1 วัน",100.35273,13.67955,59/42 ซอย หมู่บ้านเพชรสยาม แขวงหนองแขม เขตหนองแขม กรุงเทพมหานคร 10160 ประเทศไทย,หนองแขม,หนองแขม,กรุงเทพมหานคร,9/24/2023 20:02
CBWPX6,น้ำท่วม,"ปัญหา: ประชาชนต้องการให้แก้ไขปัญหาน้ำท่วม เนื่องจากบริเวณดังกล่าวมีน้ำท่วมขังเป็นประจำเมื่อฝนตก และประชาชนเกรงว่า อาจจะมีไฟช็อต เนื่องจากมีอุปกรณ์ไฟฟ้าจำนวนมาก ทั้งบันไดเลื่อน รถไฟฟ้า อื่นๆประชาชนเกรงว่า อาจจะทำให้เกิดอันตราย
ถนน: พหลโยธิน
จุดสังเกต: bts หมอชิต บริเวณป้ายรถเมล์หน้าสวนจตุจักร
เขต: จตุจักร
#1555",100.55368,13.80255,"Rd, Khwaeng Chatuchak, แขวง จตุจักร เขต จตุจักร 35 ถ. พหลโยธิน แขวงจตุจักร เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย",จตุจักร,จตุจักร,จังหวัดกรุงเทพมหานคร,9/24/2023 19:56
DP7B34,น้ำท่วม,"ปัญหา: ขอให้ขอให้สูบน้ำออกบริเวณภายในซอยเนื่องจากมีฝนตกสร้างความเดือดร้อนให้กับประชาชน 
ขอให้เจ้าหน้าที่ดำเนินการสูบน้ำออกเพื่อช่วยแก้ปัญหาน้ำท่วมให้กับประชาชนด้วย 

ซอย: ลาดพร้าว 101/1 
ถนน: ลาดพร้าว
จุดสังเกต: บริเวณภายในซอยดังกล่าว

เขต: บางกะปิ
#1555",100.631,13.77709,433 ซอย ลาดพร้าว 101/1 แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,คลองจั่น,บางกะปิ,จังหวัดกรุงเทพมหานคร,9/24/2023 19:49
GJWZ9C,น้ำท่วม,"ปัญหา: น้ำท่วมขัง สร้างความเดือดร้อนต่อประชาชนเป็นอย่างมาก
จึงต้องการให้เจ้าหน้าที่ที่มีส่วนเกี่ยวข้องลงตรวจสอบและดำเนินการสูบน้ำณบริเวณดังกล่าว
ถนน: พหลโยธิน
จุดสังเกต: บริเวณป้ายรถเมล์ฝั่งหน้ารั้วสวนจตุจักร  bts หมอชิตเก่า
เขต: จตุจักร
#1555",100.55319,13.80215,หมอชิต แขวงจตุจักร เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จตุจักร,จตุจักร,จังหวัดกรุงเทพมหานคร,9/24/2023 19:39
FCGAW4,"ถนน,ผิดกฎจราจร","ปัญหา: ปัญหา//ถนน
ขอให้ซ่อมแซมถนนที่เป็นหลุมเป็นบ่อ 
ประชาชนขอให้เจ้าหน้าที่ที่รับผิดชอบนำหินคลุก มาใส่ถนนบริเวณที่เป็นหลุมเป็นบ่อ
เพราะทำให้นักเรียนเดินทางไปโรงเรียนไม่สะดวกและเวลาฝนตกจะทำให้เกิดน้ำท่วมขังในจุดดังกล่าว
ขอให้เจ้าหน้าที่ดำเนินการซ่อมแซมถนนบริเวณดังกล่าวให้ด้วย

ซอย: บึงขวาง 3
ถนน: บึงขวาง 3
จุดสังเกต: ภายในซอยดังกล่าว ซอยบุญช่วยสมพงษ์ ซึ่งจะเป็นหลุมเป็นบ่อเป็นช่วงๆ
เขต: มีนบุรี
#1555",100.76132,13.78109,บึงขวาง 3 แขวงแสนแสบ เขตมีนบุรี กรุงเทพมหานคร 10510 ประเทศไทย,แสนแสบ,มีนบุรี,จังหวัดกรุงเทพมหานคร,9/24/2023 19:09
2023-P6MX42,น้ำท่วม,"ถนนในซอยมีน้ำท่วมขัง
มีดิน และทรายที่โครงการก่อสร้างในซอยทำตกหล่นจำนวนมาก ทำให้ถนนลื่นและสัญจรลำบาก ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 สัปดาห์",100.63012,13.82546,3/12 แขวงนวลจันทร์ เขตบึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย,นวมินทร์,บึงกุ่ม,กรุงเทพมหานคร,9/24/2023 19:05
